CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
03.507.519/0001-59;2024-06-01;1;8548461.52;5592.6;0;0;8542868.92;552225710.59;552225710.59;0;0;0;552225710.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6326483.44;4541643.88;0;1784839.56;4524529.74;87147.34;0;0;0;305851.09;0;0;150246.25;154405.29;5222179.71
03.507.519/0001-59;2024-07-01;1;7105665.83;5708.03;0;0;7099957.8;552225710.59;552225710.59;0;0;0;552225710.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6285856.22;4356882.58;0;1928973.64;3010189.51;89269.6;0;0;0;298008.75;0;0;150246.25;154405.29;3702119.4
03.507.519/0001-59;2024-08-01;1;7145800.59;5856.02;0;0;7139944.57;552225710.59;552225710.59;0;0;0;552225710.59;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6445942.31;4405140.89;0;2040801.42;3015422.15;89776.58;0;0;0;290166.41;0;0;150246.25;154405.29;3700016.68
03.507.519/0001-59;2024-09-01;1;7696325.73;5896.05;0;0;7690429.68;552225710.59;552225710.59;0;0;0;552225710.59;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6105994.26;4225968.33;0;1880025.93;3020124.65;91132.49;0;0;0;282324.07;0;0;150246.25;154405.29;3698232.75
03.507.519/0001-59;2024-10-01;1;7434354.56;5519.99;0;0;7428834.57;552225710.59;552225710.59;0;0;0;552225710.59;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6349388.78;4167828.49;0;2181560.29;3024827.15;88116.48;0;0;0;274481.73;0;0;150246.25;237143.29;3774814.9
03.683.056/0001-86;2024-01-01;1;17349167.23;5340.57;0;0;17343826.66;838163716.18;792483595.3;0;792483595.3;0;0;0;0;0;0;0;0;0;0;0;45680120.88;0;0;0;0;0;0;;0;0;;0;0;0;12916438.43;4103912.29;0;8812526.14;317425.24;327082.05;0;109055864.33;0;5290.73;0;0;0;398148.19;110103810.54
03.683.056/0001-86;2024-02-01;1;17314338.09;5669.64;0;0;17308668.45;834700677.76;792667190.6;0;792667190.6;0;0;0;0;0;0;0;0;0;0;0;42033487.16;0;0;0;0;0;0;;0;0;;0;0;0;14951442.68;4169201.94;0;10782240.74;320471.65;333371.32;0;108409022.74;0;5290.73;0;0;0;398148.19;109466304.63
03.683.056/0001-86;2024-03-01;1;24034897.48;5571.18;0;0;24029326.3;828244407.34;792850785.9;0;792850785.9;0;0;0;0;0;0;0;0;0;0;0;35393621.44;0;0;0;0;0;0;;0;0;;0;0;0;15936687.79;4015885.98;0;11920801.81;323704.58;330066.66;0;107858681.08;0;5290.73;0;0;0;651985.61;109169728.66
03.683.056/0001-86;2024-04-01;1;21476704.83;5871.62;0;0;21470833.21;827435569.07;793034381.2;0;793034381.2;0;0;0;0;0;0;0;0;0;0;0;34401187.87;0;0;0;0;0;0;;0;0;;0;0;0;17430666.15;4425213.86;0;13005452.29;327115.51;325277.53;0;107368797.9;0;5290.73;0;0;0;648711.15;108675192.82
03.683.056/0001-86;2024-05-01;1;19094078.98;5927.8;0;0;19088151.18;828781903.95;793217976.5;0;793217976.5;0;0;0;0;0;0;0;0;0;0;0;35563927.45;0;0;0;0;0;0;;0;0;;0;0;0;18359010.08;4403933.09;0;13955076.99;330140.98;320765.66;0;106436830.21;0;5290.73;0;0;0;645436.69;107738464.27
03.683.056/0001-86;2024-06-01;1;17457894.37;4113.79;0;0;17453780.58;826178109.58;793401571.8;0;793401571.8;0;0;0;0;0;0;0;0;0;0;0;32776537.78;0;0;0;0;0;0;;0;0;;0;0;0;19613928.07;4959198.05;0;14654730.02;333642.26;347376.63;0;105650372.72;0;5290.73;0;0;0;642162.22;106978844.56
